datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,51295,JCPL,,,ZONE,,15.220000,11.822855,-3.367818,-0.025994,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,51296,METED,,,ZONE,,15.220000,9.334330,-5.632856,-0.249481,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,51297,PECO,,,ZONE,,15.220000,10.829011,-4.106466,-0.281189,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,51298,PEPCO,,,ZONE,,15.220000,14.142482,-1.357154,0.282969,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,51299,PPL,,,ZONE,,15.220000,3.574648,-11.339899,-0.302120,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,51300,PENELEC,,,ZONE,,15.220000,29.226326,13.818885,0.190774,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,51301,PSEG,,,ZONE,,15.220000,14.569383,-0.634321,-0.012963,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,7633629,RECO,,,ZONE,,15.220000,29.051752,13.697493,0.137593,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,8394954,APS,,,ZONE,,15.220000,14.650377,-0.507829,-0.058460,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,8445784,AEP,,,ZONE,,15.220000,17.635087,2.405426,0.012995,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,33092371,COMED,,,ZONE,,15.220000,18.173741,3.250729,-0.293655,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,34508503,DAY,,,ZONE,,15.220000,18.336584,2.659610,0.460308,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,34964545,DOM,,,ZONE,,15.220000,15.347079,-0.222309,0.352721,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,37737283,DUQ,,,ZONE,,15.220000,16.291102,1.398003,-0.323568,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,116013753,ATSI,,,ZONE,,15.220000,18.066107,2.924877,-0.075437,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,124076095,DEOK,,,ZONE,,15.220000,17.919657,2.570937,0.132053,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,970242670,EKPC,,,ZONE,,15.220000,17.715717,2.421667,0.077384,True,1
6/27/2023 7:00:00 AM,6/27/2023 3:00:00 AM,1709725933,OVEC,,,ZONE,,15.220000,17.288333,2.260000,-0.188333,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,15.060000,15.191570,0.125733,0.010003,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,3,MID-ATL/APS,,,ZONE,,15.060000,13.284839,-1.743759,-0.027234,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,51291,AECO,,,ZONE,,15.060000,12.417466,-2.549009,-0.089358,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,51292,BGE,,,ZONE,,15.060000,13.803657,-1.582770,0.330594,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,51293,DPL,,,ZONE,,15.060000,12.255658,-2.717005,-0.083171,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,51295,JCPL,,,ZONE,,15.060000,12.692977,-2.344039,-0.018818,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,51296,METED,,,ZONE,,15.060000,10.907980,-3.929280,-0.218574,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,51297,PECO,,,ZONE,,15.060000,11.928763,-2.862141,-0.264929,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,51298,PEPCO,,,ZONE,,15.060000,14.395145,-0.939227,0.278539,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,51299,PPL,,,ZONE,,15.060000,6.881575,-7.899242,-0.275016,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,51300,PENELEC,,,ZONE,,15.060000,24.660215,9.416933,0.187449,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,51301,PSEG,,,ZONE,,15.060000,14.616577,-0.433040,-0.006216,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,7633629,RECO,,,ZONE,,15.060000,24.783159,9.592776,0.134550,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,8394954,APS,,,ZONE,,15.060000,14.670929,-0.332033,-0.052872,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,8445784,AEP,,,ZONE,,15.060000,16.757862,1.696154,0.005874,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,33092371,COMED,,,ZONE,,15.060000,17.039785,2.284474,-0.300522,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,34508503,DAY,,,ZONE,,15.060000,17.378461,1.871098,0.451530,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,34964545,DOM,,,ZONE,,15.060000,15.249701,-0.145771,0.339638,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,37737283,DUQ,,,ZONE,,15.060000,15.727809,0.987521,-0.315546,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,116013753,ATSI,,,ZONE,,15.060000,17.025754,2.048859,-0.078938,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,124076095,DEOK,,,ZONE,,15.060000,16.986691,1.808781,0.122076,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,970242670,EKPC,,,ZONE,,15.060000,16.816304,1.703404,0.057067,True,1
6/27/2023 8:00:00 AM,6/27/2023 4:00:00 AM,1709725933,OVEC,,,ZONE,,15.060000,16.450833,1.592500,-0.197500,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,16.920000,16.977603,0.042014,0.011422,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,3,MID-ATL/APS,,,ZONE,,16.920000,16.130277,-0.700795,-0.093095,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,51291,AECO,,,ZONE,,16.920000,15.570924,-1.160861,-0.192381,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,51292,BGE,,,ZONE,,16.920000,16.965363,-0.322453,0.363650,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,51293,DPL,,,ZONE,,16.920000,15.446874,-1.302035,-0.175258,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,51295,JCPL,,,ZONE,,16.920000,15.759060,-1.032116,-0.132991,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,51296,METED,,,ZONE,,16.920000,15.202696,-1.412499,-0.308972,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,51297,PECO,,,ZONE,,16.920000,15.222181,-1.317467,-0.384519,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,51298,PEPCO,,,ZONE,,16.920000,17.074323,-0.164312,0.314468,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,51299,PPL,,,ZONE,,16.920000,13.687249,-2.824355,-0.412562,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,51300,PENELEC,,,ZONE,,16.920000,20.177204,3.089362,0.163675,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,51301,PSEG,,,ZONE,,16.920000,16.428718,-0.379341,-0.116108,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,7633629,RECO,,,ZONE,,16.920000,20.093182,3.118389,0.050627,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,8394954,APS,,,ZONE,,16.920000,16.803546,-0.054310,-0.066311,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,8445784,AEP,,,ZONE,,16.920000,17.629382,0.643795,0.061420,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,33092371,COMED,,,ZONE,,16.920000,17.482175,0.841440,-0.283432,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,34508503,DAY,,,ZONE,,16.920000,18.226357,0.700292,0.601898,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,34964545,DOM,,,ZONE,,16.920000,17.370973,0.068146,0.378660,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,37737283,DUQ,,,ZONE,,16.920000,16.973146,0.381201,-0.332222,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,116013753,ATSI,,,ZONE,,16.920000,17.637547,0.739166,-0.025786,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,124076095,DEOK,,,ZONE,,16.920000,17.807118,0.680985,0.201966,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,970242670,EKPC,,,ZONE,,16.920000,17.681793,0.648983,0.108643,True,1
6/27/2023 9:00:00 AM,6/27/2023 5:00:00 AM,1709725933,OVEC,,,ZONE,,16.920000,17.344167,0.608333,-0.188333,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,20.280000,20.340970,0.052514,0.012622,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,3,MID-ATL/APS,,,ZONE,,20.280000,18.085454,-2.039407,-0.150973,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,51291,AECO,,,ZONE,,20.280000,15.009960,-4.987027,-0.278847,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,51292,BGE,,,ZONE,,20.280000,23.118837,2.417114,0.425890,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,51293,DPL,,,ZONE,,20.280000,13.773288,-6.238006,-0.264539,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,51295,JCPL,,,ZONE,,20.280000,15.949163,-4.101958,-0.224712,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,51296,METED,,,ZONE,,20.280000,17.419136,-2.450000,-0.406697,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,51297,PECO,,,ZONE,,20.280000,13.960770,-5.800373,-0.514690,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,51298,PEPCO,,,ZONE,,20.280000,22.440104,1.795123,0.369148,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,51299,PPL,,,ZONE,,20.280000,14.939170,-4.770270,-0.566394,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,51300,PENELEC,,,ZONE,,20.280000,23.623727,3.167529,0.180364,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,51301,PSEG,,,ZONE,,20.280000,16.738248,-3.337306,-0.200280,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,7633629,RECO,,,ZONE,,20.280000,21.708488,1.420217,0.012437,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,8394954,APS,,,ZONE,,20.280000,20.889090,0.694598,-0.081342,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,8445784,AEP,,,ZONE,,20.280000,21.834485,1.448765,0.109887,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,33092371,COMED,,,ZONE,,20.280000,21.598896,1.636253,-0.313190,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,34508503,DAY,,,ZONE,,20.280000,22.596107,1.492893,0.827381,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,34964545,DOM,,,ZONE,,20.280000,22.215785,1.535535,0.404416,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,37737283,DUQ,,,ZONE,,20.280000,20.864119,0.944799,-0.356514,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,116013753,ATSI,,,ZONE,,20.280000,21.676377,1.327425,0.073118,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,124076095,DEOK,,,ZONE,,20.280000,22.061994,1.493431,0.292730,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,970242670,EKPC,,,ZONE,,20.280000,21.914779,1.492539,0.146407,True,1
6/27/2023 10:00:00 AM,6/27/2023 6:00:00 AM,1709725933,OVEC,,,ZONE,,20.280000,21.478333,1.430833,-0.228333,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,18.010000,18.065913,0.042067,0.013013,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,3,MID-ATL/APS,,,ZONE,,18.010000,17.280983,-0.735501,0.005651,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,51291,AECO,,,ZONE,,18.010000,16.943909,-1.028074,-0.038850,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,51292,BGE,,,ZONE,,18.010000,17.850436,-0.630478,0.470081,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,51293,DPL,,,ZONE,,18.010000,16.892188,-1.095866,-0.022780,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,51295,JCPL,,,ZONE,,18.010000,17.071121,-0.937442,-0.002271,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,51296,METED,,,ZONE,,18.010000,16.248678,-1.589670,-0.172485,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,51297,PECO,,,ZONE,,18.010000,16.599334,-1.157556,-0.253944,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,51298,PEPCO,,,ZONE,,18.010000,17.999769,-0.364757,0.353692,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,51299,PPL,,,ZONE,,18.010000,14.499818,-3.200043,-0.310972,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,51300,PENELEC,,,ZONE,,18.010000,21.697045,3.395510,0.290701,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,51301,PSEG,,,ZONE,,18.010000,17.861583,-0.160541,0.011291,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,7633629,RECO,,,ZONE,,18.010000,22.120865,3.924465,0.185566,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,8394954,APS,,,ZONE,,18.010000,17.833407,-0.127698,-0.049728,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,8445784,AEP,,,ZONE,,18.010000,18.743571,0.715469,0.017268,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,33092371,COMED,,,ZONE,,18.010000,18.467059,0.957337,-0.501112,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,34508503,DAY,,,ZONE,,18.010000,19.512070,0.786689,0.714548,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,34964545,DOM,,,ZONE,,18.010000,18.233641,-0.040198,0.263006,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,37737283,DUQ,,,ZONE,,18.010000,18.154218,0.420880,-0.277495,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,116013753,ATSI,,,ZONE,,18.010000,18.943575,0.845746,0.086996,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,124076095,DEOK,,,ZONE,,18.010000,18.960894,0.762497,0.187564,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,970242670,EKPC,,,ZONE,,18.010000,18.734645,0.721041,0.002770,True,1
6/27/2023 11:00:00 AM,6/27/2023 7:00:00 AM,1709725933,OVEC,,,ZONE,,18.010000,18.379167,0.672500,-0.304167,True,1
6/27/2023 12:00:00 PM,6/27/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,21.360000,21.422274,0.045189,0.013752,True,1
6/27/2023 12:00:00 PM,6/27/2023 8:00:00 AM,3,MID-ATL/APS,,,ZONE,,21.360000,20.513036,-0.840267,-0.010031,True,1
6/27/2023 12:00:00 PM,6/27/2023 8:00:00 AM,51291,AECO,,,ZONE,,21.360000,20.177723,-1.148554,-0.037057,True,1
6/27/2023 12:00:00 PM,6/27/2023 8:00:00 AM,51292,BGE,,,ZONE,,21.360000,21.249283,-0.699223,0.585173,True,1
