autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
1490.08162287744,1520.50281745576,1444.36273568728,1563.89277592304,1470.99867071224,1486.38718998184,1455.04561997544,1463.51891658832,1469.94499513728
1461.426059054,1458.25972828256,1418.98200944824,1458.94676677864,1401.38651341,1437.4682152588,1405.5525541664,1410.0392019232,1406.46302048424
1421.88663280608,1438.97211804176,1383.56415631056,1438.49310918576,1364.43443396736,1389.29121086288,1358.98275811144,1373.33059466432,1367.57901403624
1385.04643174088,1384.63664274832,1334.67110562904,1424.9573468312,1335.60778380488,1370.66372827728,1326.72570555712,1348.32777146352,1356.33698456072
1404.61141483512,1397.03446097424,1366.65689115096,1425.80108084232,1348.14161587592,1376.06363828344,1345.49031213712,1365.61515995992,1352.85298662864
1491.4924992624,1484.6314683372,1452.92062978696,1462.41622997848,1420.77274191184,1448.4140815764,1424.92256215376,1433.55847507784,1411.68000255904
1550.48163810432,1589.8357927724,1560.4415273947202,1575.09101617696,1524.1148526048,1568.65659095008,1536.00346180264,1533.95683993,1512.25798545304
1615.14639458192,1705.3175297504,1639.77953807248,1683.73875642056,1613.22892007552,1648.32908549424,1634.64156162144,1627.30912841864,1611.63599976696
1684.40616172104,1742.6642878204,1721.92727490296,1726.85829074656,1676.8670762856,1705.9673782455998,1708.54977049576,1718.88963921472,1669.26000448592
1693.6457491535998,1822.3259275716,1813.612180848,1818.431051056,1745.89406156736,1770.3974409420798,1761.59847998208,1783.0473041711998,1726.46102177088
1722.67218506984,1863.50685343824,1874.9460783192,1877.95896179016,1820.64080319784,1822.63736556128,1815.05695790264,1854.04706584016,1795.32199861864
1676.58289862824,1944.1813604992,1944.5300296064,1951.33345611896,1875.1585485564,1867.14884205952,1854.86314891088,1920.67711547648,1872.57699919736
1712.8718900176,2039.72648163232,1997.19310612616,1966.14654801176,1924.0562043016,1877.6346954088,1900.64040117152,1974.2958043848,1935.63099074464
1787.65962493816,2062.66751092032,2044.63973508744,2040.94602173304,1973.46335689136,1923.06829479232,1941.69302256304,2023.1705376032,2023.06700590368
1690.9115337102398,2098.3749279952,2083.0905366164,2061.42928330672,1991.77621494768,1941.757842946,1940.83870101712,2065.73376379,2069.6329575528
1711.5954856037602,2153.56077763712,2100.7835407664,2050.89378161464,2022.2096417264,1959.2820632888,1949.55359900664,2097.8063876556,2107.6070527576
1713.8965166864,2155.44097990936,2129.5598436032,2072.52477307728,2056.90030596904,1954.90431295304,1958.3795530408,2126.16369137248,2170.3489895656
1725.2510824055998,2155.6329329432,2127.7130897176,2169.7725342728,2057.44179155952,1993.01403139488,1963.02896101704,2145.9274528628,2197.13997544
1708.72799057184,2100.48345096936,2118.676063412,2096.8610133104,2023.94387992664,1981.17969616184,1937.01302380664,2119.91930725568,2183.22604278904
1647.31864406624,2018.40127462136,2068.003916276,2090.13383760672,1958.5742403312,1951.47142300448,1883.752029108,2055.83717356688,2112.890952164
1651.59382894352,2009.24634635056,2005.7066559296,2026.53585235392,1905.16397167104,1923.58650836456,1830.36240100112,2003.25433617008,2063.920006008
1571.74882953624,1925.32580391152,1933.71886140144,1894.35527046448,1807.31274155024,1796.63405115936,1767.8946299486402,1909.30297823664,1975.80100234192
1510.24296171824,1779.1001067312,1793.3803886445598,1753.75605653504,1700.30627478384,1697.38689055224,1626.5394865928,1777.23250670912,1816.497027102
1369.3544922264,1648.70053322,1640.0021024448,1671.87979232016,1565.68856573336,1578.82510607184,1512.90431847552,1638.3665647388798,1657.80597761456
1584.51511453152,1588.5136872132,1557.57592372824,1687.8614602384,1543.72403608704,1572.2012359261598,1536.3952622652,1525.17849896496,1546.20698774336
1507.53532818264,1500.21779976184,1499.79845115048,1592.91618976624,1460.58000195272,1507.98306783392,1473.03242307656,1463.82375535728,1446.71701281872
1479.7364295536,1474.0775463904,1445.48425371824,1513.51372875528,1402.6388234728,1437.24746001864,1422.12607555912,1423.41685023864,1402.23600375072
1433.10144306592,1419.40378394136,1408.6937626708,1476.29001223048,1360.80095649056,1455.1467669098402,1386.7409718252,1396.14827403232,1370.84799249944
1398.52909195488,1424.89158076552,1421.75588189088,1500.01301833632,1347.82822484584,1446.29505330072,1406.0101823696,1404.047273976,1383.71698686144
1497.49297947072,1505.34183767192,1494.42890578296,1599.01522656064,1390.03875249472,1506.52990298472,1488.45291053376,1488.4901622096,1428.13101692288
1570.44014856,1568.7259958384002,1585.53382040416,1699.89901446464,1439.82962612728,1603.7678989782398,1625.00805621936,1590.31496609496,1505.9460261384
1692.30446268184,1680.45672342416,1702.4803787988,1776.325555864,1524.20395236368,1686.56312009712,1737.50904238056,1699.64088419872,1624.65502874832
1786.46010864112,1753.4085798104,1781.8026006868,1868.1260612424,1629.10588447,1782.48427346136,1797.76206561944,1792.53893660696,1717.70200562664
1882.1048965096,1840.92896631472,1886.02882193136,2007.55593848856,1733.65004013336,1872.36543352624,1866.131493036,1864.8361132928,1793.91202679976
1894.15665653496,1893.9732146456,1966.2394099432,2083.7339092408,1830.17895911176,1977.20515615624,1935.02908425168,1948.72849083344,1894.78697462616
1966.76884835816,2009.0105835368,2077.0597534444,2191.252072592,1918.03257542496,2052.4694329344,2005.6318236448,2029.9032846116,1999.25798378696
2032.515116376,2067.6632649136,2144.9450735416,2237.70764662104,1987.6809153704,2121.47026803312,2071.372910966,2094.2653198272,2098.1699615448
2148.4512950176,2078.59042316,2198.09752031064,2305.75032009952,2070.6846184124,2155.2521928568,2126.8712265136,2152.8061639432,2136.2249537388
2129.5172878808,2135.2551149928,2251.4069504112,2312.7303631392,2095.572623396,2218.6267091712,2144.4751103464,2195.7463269272,2148.89897299392
2161.05613552592,2178.1005041216,2264.08534858848,2360.3881466052,2143.6375643896,2237.4668675772,2145.77612306928,2225.46263838768,2151.33698416272
2120.8671691576,2163.0960142696,2290.6418873816,2409.8020217656,2170.6088467304,2257.5839032384,2158.4140624728,2235.06440174368,2151.5280531888
