autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
1734.59151835,1808.6022565,1806.64609835,1840.1704205,1818.0429236,1799.23324315,1865.6209705,1799.306233,1770.99998475
1612.76932525,1701.57381515,1684.27631975,1732.88368085,1718.4770102,1718.72011575,1785.9104297499998,1699.56992375,1677.99999
1639.1440039,1655.9998967,1610.2396354,1649.04379375,1642.6388967,1644.6201175,1691.42995,1628.11589915,1602.9999991
1496.414949,1561.97287205,1570.51210265,1627.37113115,1606.1256542,1594.5293406,1649.2221631,1588.99885635,1556.0000094
1512.79232405,1587.09375015,1562.7686058,1624.70595645,1613.7559489,1583.11941295,1650.08737405,1583.2899812,1567.00001295
1634.4755412,1626.0194074,1628.04525825,1706.033523,1675.3526156,1635.09659065,1717.0616493,1646.31470175,1635.00000355
1722.35874705,1709.0423771,1734.6348123,1809.089071,1786.8735207999998,1747.2956097,1808.9118007,1774.41734065,1744.00003285
1853.195025,1818.75245735,1886.42001765,1917.0096608,1895.65634765,1880.05311325,1948.4234837,1898.22234925,1876.9999739
1896.140727,1936.55092065,1972.8017057,1996.7784512,2019.9607775,1958.671069,2072.5630345,2028.19876065,1983.9999908
2009.0894921,2027.53545165,2107.4570962,2137.28464515,2137.923538,2080.8804294,2184.2753468,2149.8202155,2100.9999835
2113.5700554,2234.1431027500003,2235.0782219,2245.8279653,2245.48525565,2213.96669975,2294.9111935,2295.53297565,2224.0000134
2174.65415535,2359.3517275,2343.9186950000003,2387.4119825,2369.382606,2296.7653555,2419.01081215,2407.78643,2316.0000235
2283.4903400000003,2454.84204025,2441.2129367,2449.3910755,2482.486919,2444.8078215,2515.62877175,2523.5832,2440.0000165
2354.6469315,2564.873862,2550.1924935,2551.312016,2593.305208,2495.37392675,2599.2140025,2639.532544,2555.00001835
2364.7069025,2684.94367375,2605.848601,2628.002001,2693.6611875,2579.4526525,2637.7250162,2720.2952635,2639.9999635000004
2409.630248,2712.0932042,2671.1879855,2611.1725285,2755.765486,2586.793229,2667.48117,2761.7316897,2707.999911
2469.90204225,2769.97728,2686.103818,2645.5847537500003,2801.9999335,2607.05934465,2665.5440405,2804.8963828,2761.00004565
2483.425206,2725.7862035,2731.1246988000003,2678.3262075,2817.6654905,2652.40048,2684.2909027,2817.8462950000003,2725.0000595
2454.507692,2721.3068205,2670.8385307,2627.193014,2777.60350175,2585.73350775,2680.47894475,2790.6666592,2554.0000337
2350.671172,2610.1635575,2572.9734295,2579.132204,2681.53657565,2510.96367085,2573.30336,2708.435221,2405.000015
2327.58023925,2517.5963945,2469.820691,2480.980143,2577.7805233500003,2452.7761495,2477.34842925,2611.7853243,2293.99995175
2221.506937,2426.3563667,2359.687261,2384.953774,2484.7787615,2341.4788040000003,2370.0423161500003,2500.8288567,2256.00001785
2105.1431003,2259.76148415,2234.2151013,2211.5632929,2319.5846505,2166.657877,2209.3995867000003,2332.508401,2137.99997585
1847.411867,2086.9865788,2000.08629,2047.707049,2115.4520169,1992.286914,2026.24447735,2129.66697875,1977.9999967
1960.9825651,1866.5476205,1831.91838675,1869.4511382,1817.4729261,1759.2544374,1859.2383777,1827.6556459,1832.99998125
1839.22194035,1755.694636,1728.6391282,1775.558995,1702.8701985,1697.11387025,1752.89126115,1734.312295,1742.000042
1756.3941059,1634.9522918500002,1641.8906376,1663.9147160500002,1604.74837215,1616.2853155,1668.54805225,1665.29723475,1675.99999915
1683.15593525,1583.7719254,1580.00352,1606.506572,1564.20334015,1592.61774785,1629.3618124,1629.3497875,1633.0000127
1685.52824545,1578.3739952,1611.5873724,1655.8574943,1553.9343126,1588.38821555,1622.14172195,1632.7776598,1633.0000127
1781.89713015,1635.1645378,1664.4840886,1692.8378115,1569.3159268,1622.2066521,1668.67368875,1709.3808414,1688.99999355
1828.17644475,1754.5316687,1764.8139495,1809.85872925,1599.1594443,1725.14520515,1760.88682835,1830.54289335,1790.00001635
1889.1815424,1831.5099065,1889.1358133,1898.3920555,1691.7616907,1812.2391207,1887.547449,1936.7851907,1925.000056
2061.6100315,1853.375183,2017.0687675,1984.5616269,1811.1804985,1908.521202,1985.2176089,2035.1310293,2037.0000177
2237.8652834,2016.3481355,2148.19765135,2111.67031515,1943.3825508,2047.5206846,2107.228149,2142.8535315,2195.000006
2344.962577,2158.0083535,2305.5866325,2182.963038,2051.7271584,2155.7299151,2224.4510118,2270.3998787,2312.99998335
2378.3661545,2236.9873795000003,2448.0859213,2272.9354948,2137.9971528,2221.8579003,2342.73338035,2368.00513,2420.00000025
