autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
3180.42739576872,3192.88316605812,3009.93815404296,2966.77310483964,3048.76168318776,3075.71227612404,3135.47097485184,2954.09557498176,3006.01202138568
3004.49607193524,2942.40035852124,2847.59467529364,2830.99174966524,2888.3070619357195,2857.50051396948,2938.66564303644,2783.331084378,2793.19999202328
2856.02140885704,2710.81054727772,2752.508628327,2731.455340131,2753.72219412816,2755.12665694644,2801.18827796448,2671.14282765678,2670.2269857798
2748.87243893664,2726.9990824693195,2695.7345377086,2719.161320820048,2704.2849165357,2726.52717151896,2735.14220132268,2601.5765562699,2605.30600518168
2754.85522254108,2687.3242757316,2681.7984919572,2713.11947357448,2735.38103932548,2782.9370666928,2728.43449453152,2618.8443054678,2617.60000715412
2899.21211905812,2929.09149009516,2816.07495098256,2800.98533068152,2808.50322279216,2792.5686101088,2761.58039788308,2710.9799878862395,2707.97700095412
2956.0339339308,3157.88139172836,2957.250447279,2928.42816197232,3007.49186338488,2989.66531561836,2856.5856473838,2878.52714420328,2859.50900719956
3218.08295939892,3269.03629480752,3178.82934846396,3053.5155997542,3181.8691363878,3147.6405296544,3062.11147050216,3096.7324911084,3049.20095438928
3369.4771244739595,3484.31399061516,3376.36268105196,3278.343434664,3368.4640785640795,3367.04825902044,3259.8462765996,3274.51972926636,3188.95998094788
3525.01081594272,3585.03787149,3516.33588158004,3485.2967808216,3558.60951453516,3547.70424068136,3476.61330724176,3451.176973251,3306.694069098
3679.25551908312,3778.6826092992,3674.31378308544,3870.78292115316,3736.89922277088,3723.22958325636,3611.6559551124,3651.22651404672,3449.57502478104
3786.6004575354,3887.02022090976,3863.81947131,4049.33955578112,3965.7241915446,3895.48535927724,3798.9899080164,3880.6438964292,3613.2970452732
4011.49040766444,4240.312255506,4009.46028464064,4164.23363901192,4136.88035913444,3931.4322992424,3979.10033339724,4092.44578408248,3806.8949691
4234.39622517276,4301.93102980116,4145.13999278844,4454.604993793199,4320.8310048456,4156.125370567679,4096.99194192888,4290.9218549142,3995.394936936
4106.509224550799,4354.016049888,4332.47286203544,4573.8007618512,4456.93745712,4244.172848587919,4330.6346329932,4516.64114941848,4177.237999821
4178.98567848432,4520.143268764799,4360.827484327199,4764.224610978719,4598.412346172399,4301.503548787799,4422.411451559519,4711.9986721356,4366.7429511588
4303.254955231199,4609.1162765556,4520.9169998628,4832.7362673732005,4775.6600531832,4396.103120454,4539.879436896719,4880.623937128799,4552.729961758079
4449.098282382,4738.573409478,4508.9796510822,4877.931699678,4807.9781726256,4450.5971967444,4601.408874508799,4940.052987397199,4646.32489669272
4379.4122018772,4599.7088334072,4434.5430350208,4878.162735350399,4719.74959384752,4445.6864966832,4531.5476750328,4864.910043703199,4593.0911568396
4126.8223750158,4427.1741674208,4308.75182703684,4649.814965773199,4570.782126912,4325.8760783748,4290.83572585584,4681.68432117876,4440.6509593356
3999.25067523456,4266.79041733656,4213.82104644516,4389.633818202839,4416.8976313584,4084.79434208316,4148.162398854,4487.3474733168,4232.8779350232
4082.3493084672,4133.57910644964,3997.10806861416,4245.60561652704,4230.02626995456,3934.80498659664,3984.08407194024,4259.761644649439,4081.85698141896
3696.4939445226,3810.347500302,3692.19698443992,3930.7294393122,3914.00258666928,3686.96162074152,3724.1503882824,3921.57856279512,3749.9700334272
3355.8253436268,3417.97255242144,3355.889929584,3640.20780297816,3613.0543061052,3386.4900192186,3376.54300157676,3591.4327481783994,3406.9780285771194
3267.9385936128,3165.22078385796,3105.19078076364,3116.27724206784,3177.32371542816,3161.6721539532,3197.0478766405195,3093.24086156184,3117.62700188076
