autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
3865.05209293104,3598.93776914098,3613.93391832576,3128.18897822808,3555.952687008,3464.967613373,3551.4332058146,3330.28728335212,3045.4350110262003
3657.8935124997,3368.0671566568,3407.02409969444,3083.25717698002,3302.22186741332,3229.7782264292,3287.56489759142,3075.3721298865603,2858.99301854416
2651.4788096684,2783.24098182236,2660.52070564936,2621.8042125616203,2712.60632072276,2620.71008671116,2807.03148751898,2663.83681953358,2652.76798460676
2586.48122436594,2643.23237171342,2560.1904233515,2478.25255410594,2535.27851636348,2511.6710459882,2637.8011015161,2551.4961582785,2518.34298204902
2383.6931753769,2505.89626588424,2484.11408478006,2374.43586976762,2440.29883042354,2414.26615077144,2523.94321330046,2454.9866379078603,2427.89000651666
2420.44209987678,2458.01099886812,2423.48664675876,2319.36396061056,2398.52291294058,2374.08921672438,2469.96434735792,2410.76288056456,2395.7749733824203
2352.34262291126,2406.39409530926,2424.0769976597203,2315.67461671696,2369.24735448704,2349.4864197591,2449.25645541988,2425.9854752795,2408.18400683174
2335.95022260128,2569.66425614878,2491.77802967558,2338.32646879462,2356.48684851836,2423.5631646731,2508.22491101996,2536.11322867322,2504.11997462036
2548.1442126370403,2693.296146707,2588.4194570122,2590.8290204535,2374.42710390888,2542.40561352772,2612.28312794412,2732.22647785476,2617.17301032396
2512.73415955754,2869.7445014456,2729.46324169848,2743.4333663258,2417.5646630907,2690.65336252998,2750.041985646,2890.10528633178,2697.8570125323
2646.19355562802,3010.6399650081003,2859.50988989616,2824.75043116912,2559.2401483861,2816.7592508298,2872.03455584862,3009.49268522536,2829.8710197754
2875.79689035882,3154.50792777696,3023.91859958342,3001.30369682268,2755.3091841128,2941.4899120959,3065.8751775734,3128.10219273418,3001.9340004822
3129.96816816238,3241.799676212,3190.39353742404,3096.4697707630003,2972.91492197522,3106.10991041016,3229.73747042462,3219.190046936,3134.88598953422
3317.7532229136,3404.872587768,3255.44284478544,3254.00370730752,3132.64772703762,3206.45601316224,3386.1146977766,3342.3828413112,3262.6220132460203
3557.1753671454,3627.63554923996,3385.2171576586,3281.4733940894,3257.183583682,3322.4719440437,3515.8270559350003,3465.1045144338,3351.52706385036
3502.55858416802,3774.4230319016,3474.06863524578,3371.77347348804,3375.4681956376,3417.79304446588,3660.3056952215,3587.2000048982,3351.04295096648
3774.0999873066,3740.94464580524,3645.6633933704,3424.45942765204,3447.7826886312,3523.79305625778,3740.274948167,3678.49300114878,3450.15896974828
3677.8620339382,3841.4581031194,3715.5765300016,3538.00164018182,3550.12384495452,3608.67098055524,3821.2903417442,3793.74235593724,3587.1748598054
3734.2530476788,3890.9345655774,3819.654863,3599.8347155554,3672.73543844864,3670.237133784,3884.7803041146,3881.2949148626,3694.8969612167
3846.031017635,3979.95259448064,3821.0870855774,3691.43315483602,3699.6399543461,3708.48117851702,3906.35804164482,3902.1545155272,3828.7930088084
3722.676875581,3851.1485678759,3756.67248226676,3681.9757012728,3668.4259886276,3632.18303927284,3849.8839792505,3825.3987705178,3797.1489572318
3695.29435845416,3743.1757140114,3656.9472537644,3602.1471909995,3533.29217384282,3543.75948227188,3735.6552358398,3722.9677903352,3715.1469679996
3479.9338329126,3712.3722768566,3562.570735738,3441.26326454296,3429.60746631796,3428.94978244628,3619.7553914701,3631.5287080802,3563.5629191914
3389.52611854728,3515.68065561692,3487.4316106532,3416.79094267032,3311.56550450788,3338.3734213405,3466.7167688909003,3508.7749051168003,3440.79804540242
3035.35448301764,3347.8410726358,3270.7196760686,3250.9239572956203,3136.48829072542,3107.42423044132,3274.82684758756,3276.98716029648,3267.6090185468
2990.4390260799,3041.953812623,2986.1442791534,3047.0076270384,2906.50372844878,2896.08723406142,3038.39675985652,3034.5999206912,3070.10500126724
3057.3111780506,2895.35002883376,2873.80134785522,2872.21130489676,2845.0445117119,2840.4020989537003,2937.2953963032,2874.52262785744,2839.01398505992
2996.06146882998,2703.00257161268,2718.7185340026,2701.56594864404,2676.40175255826,2649.7413536034,2711.74754595616,2723.3155458988,2684.8390138286
2808.3780770859003,2613.02529234286,2597.4414813851,2607.37735526258,2565.61610575042,2603.64641719464,2599.0058903184,2596.88228246022,2560.0419974565
