autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
11675.085078720973,11364.389487011644,10936.589309417988,10532.939224673008,10844.224524369309,11283.492067760526,10780.391459051276,10865.194795084108,10796.487960656032
10066.952836052378,10746.042766073984,10259.844449437236,9894.170244483194,10149.378443190324,10335.143648143248,10095.329477576764,10215.664825191194,10075.439003061034
9452.031186756238,10214.848764643562,9679.91296230798,9352.405249827538,9699.94228830375,9808.438082425597,9562.377649273292,9763.899210785194,9623.585271369622
9245.780664260668,9852.47700657722,9409.265136305516,9153.706522472725,9228.9730623247,9636.535842104124,9038.048169237749,9493.41693847047,9289.06473754077
9019.365661518046,9754.372684684224,9231.1895509654,9097.537401567784,9190.226926542417,9226.023084578645,8922.397005058692,9339.372723855558,9138.889262018394
9161.847203994064,9671.007981441628,9049.586398586514,8982.470399532565,9202.118241237617,9453.797229693197,9111.583379022775,9476.533543344956,9234.937103115297
9312.585274492516,9920.985217660327,9460.398631641428,9379.520930943692,9593.30003819948,9613.77693427662,9515.651250617466,9937.00263964997,9632.750290658654
10639.706564350274,10519.063319740904,10103.666933828694,10076.544063656618,10258.384660282436,10386.967292847406,10193.802700739216,10672.287365776228,10354.434966198509
11246.656372238378,11341.369102950275,10941.120263261484,10496.309957756535,11057.992950742017,11149.8499830412,11066.707318925708,11499.437134863978,11236.421826830165
11262.17364133764,12258.619926078542,11641.46083717874,11590.981956734671,11730.178716860391,11973.547978279732,11817.08125722164,12351.01038632693,12112.463132815015
12254.5024456512,13107.917327839064,12600.633510191208,12061.89325946317,12524.011935999251,12925.27422717106,12415.341139716174,13358.243130569044,13123.927766174384
12749.606564760692,14002.40759992704,12986.261247951472,12766.348848988591,13316.317788857676,13569.337638942992,13267.950642239482,14146.774934471468,14281.949725912777
13832.05655247134,14871.347556474875,13760.463825595683,13864.065515849315,13991.355761561606,14711.789541371516,13926.19682893047,15139.545557621665,15282.2924789619
13016.83815139034,15484.735061237852,14355.884031002122,14637.560074186284,14703.994550739091,14719.0094075304,14588.373991398092,15863.355112689644,16156.818537360576
15163.970888611246,15789.105516147843,15034.993679577108,14991.79299934567,15168.265836018993,15505.353273614208,14997.727051503,16526.782349280824,16455.70045617863
15391.132115358285,16089.430381189684,15317.30626231252,15014.808864571884,15387.369774293353,16005.132538488771,15350.238300470526,16727.724062082438,15971.67569924866
15403.598554527023,16115.766974045791,15484.8287243664,14737.389974901494,15558.83492001494,16336.343641775607,15518.274266518638,16826.90427754415,15368.499529513365
14967.746018099038,16007.142393122194,15729.5544579369,14559.553271619494,15655.597558671809,16511.11636942483,15573.196599725585,16800.41363348977,14823.61633320314
14729.250731191338,15788.421118024333,15418.247796474438,14680.623340748867,15432.229483229356,15919.94653927944,15344.1881964105,16583.50543829474,14676.901463798686
14105.06670224886,15451.58652979588,14992.841369100292,14381.7605242794,14880.553656083446,15459.831349927248,14913.674047506536,15940.655333760376,14622.730284234498
13754.11814863658,14947.062693416214,14361.562563571924,14078.03728980374,14405.402248173785,14733.42325924686,14289.268184838553,15197.317837996592,14405.647908484623
13470.935279331748,14412.448960785816,13852.397472690807,13662.49486335557,13882.439510369286,14285.05745208586,13867.868321028993,14688.860561021122,14016.102546051576
12377.188819952817,13816.833623861568,13127.311346693168,12992.721949805284,13416.84851982421,13406.671897666549,13326.152417355184,13807.377550508609,13647.547583689902
11940.067517855883,12985.941643065462,12223.518230844107,12391.200495340994,12522.600827023109,12515.037940196078,12555.258859449796,12961.277019214567,12866.311644537507
10927.5362339997,11678.478313114849,12202.174334623109,11454.366683888746,11891.54549843303,11587.438162969684,11406.181523086108,11663.326453457878,11886.84241805067
10239.516880321617,11104.228028776164,11305.534740216875,10841.10385789557,11117.147994672609,10819.761399485751,10609.470832965171,10878.02048164721,11112.930278265594
9386.972490104774,10543.667350120477,10567.387742826775,10118.616678313532,10418.186076279062,10265.12121648195,9952.003939935832,10315.309042862087,10528.438259462777
9686.486840442123,10165.85041891566,10309.924439978584,9778.900921874249,9948.654250680664,9766.8446696961,9594.770919040551,9963.592287274436,10114.659821935587
9443.391995557298,10012.887027507808,9950.647878587866,9575.313841895955,9796.69157585677,9424.61479770106,9334.431993824668,9730.398210201578,9863.392252880183
9041.927383811764,9993.005796063972,9752.523043297004,9541.699870433607,9798.499109916462,9478.848624752543,9451.284141145432,9834.922975235238,9872.975675223715
9645.292112213749,10205.29389312211,10098.758657250237,9740.130137900238,10095.848732815732,9841.066537022216,9804.020921067224,10215.417521667572,10195.468918499697
10721.530755610178,10792.303930111038,10528.68617919119,10256.38343251612,10758.914257193372,10382.820645393194,10480.479245819197,10947.57726788654,10889.618072057712
11535.02378327056,11512.961597662432,11411.911406055331,10982.493485478251,11720.636991041194,11364.661644128584,11328.381559928192,11843.0214249942,11849.970161044132
11890.411681613768,12388.357737228933,12128.730939352246,11877.311167712956,12507.712497615978,11948.960380027973,12045.516590079162,12766.873650070696,12982.115832906846
12274.64823435286,13179.827400183149,13167.724111039131,12568.563542538714,13548.313963812794,12821.7908482377,12693.811274763557,13787.521378059691,14089.307675469116
12917.323952930785,13967.4223673985,13850.090812748724,13625.81383523648,14471.136921483254,13534.375411393394,13377.4816604137,14728.872792251585,15029.216348838818
13875.912874602613,14652.929659536809,14740.391713850173,14618.957056884892,15280.402784263131,14145.421337942676,14035.688615399527,15694.955175010424,15859.711288346583
14229.479887782278,14950.113728748338,15427.936589837584,15197.582806057617,16066.554805254693,14498.108205276232,14512.23367314953,16458.76710203218,16525.7785516729
14822.630405534215,15080.782214537874,15791.300232219186,15723.1993325043,16499.257918985262,15048.266114615191,15042.857890547955,17149.32727347372,16785.888454107357
16441.705418319863,15407.112975863538,16269.462827551017,15990.717659764325,16698.66384404093,15306.92629257314,15270.829015794692,17451.064274499695,16489.179684192888
15783.556591986184,15608.423795336206,16408.445148408748,15902.1930629861,16879.7695137502,15453.335729801824,15450.720556660008,17576.172333638096,16280.66234966519
15612.33382014988,15783.356325428436,16723.490735154002,15932.41831888972,16908.2609747677,15635.54214667313,15461.734395729864,17609.598568040157,15914.470327283369
15221.8653829368,15550.1511566693,16258.380384347529,15917.270978067902,16665.10266078919,15467.6058003999,15167.957733622456,17429.417000118898,15601.802880236191
14834.632637092169,15023.487903680776,15862.901996765138,15561.061473333924,16011.038861430416,14922.748484690985,14692.26611951086,16723.242199220793,15416.407398159115
14520.535184121863,14377.206770858562,15169.932464582667,14942.988347324392,15517.618213815613,14460.617278657444,14104.714849312017,15895.44089626516,15052.006477709168
13259.912456115391,13849.18417009651,14483.269172252549,14892.103387921685,14904.255562645954,13842.71073334364,13572.19682918287,15256.5336808001,14574.725876837829
13134.457268276885,13375.645986335125,13881.344719853583,14273.014756413162,14372.47431804773,13087.322736646443,13095.965008869349,14442.690032612454,14068.351577464558
11795.412621074684,12631.387675208884,13039.269238267923,13182.067304605986,13405.171233593806,12350.34899318236,12267.129919672529,13458.033594177496,13197.507342704515
9654.389348975536,11867.812165426076,12323.09425518457,12096.373409462984,12296.543428462068,11664.29738681017,11708.26277718982,12187.481342135385,12193.650168318878
9632.63588196874,10971.118344998054,11353.287530656373,11204.881795299714,11440.288458382916,10921.515091564948,11054.524333961786,11357.449994033606,11345.399082297
