autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
1882.982112502,1803.50739423976,1861.8166656029,1988.2294873312403,1848.50627183896,1859.2906172011003,1866.2180019913003,1788.1072025745798,1801.96605614524
1812.6755506695,1733.44456628499,1771.98387683074,1844.6833222023,1728.6437018330398,1737.3894330735102,1778.27502949896,1670.77921717961,1681.64095750471
1680.01231574955,1687.03982525178,1720.09661320079,1759.3044930372998,1663.87995166661,1724.71189042322,1707.70836435236,1603.8802096138002,1602.13504023491
1627.44603852588,1661.67683977332,1650.3680698914,1694.9682563103,1618.8152280933,1675.09843858352,1643.52594676671,1575.77522637971,1559.07498679865
1773.5897553615,1667.36131903595,1665.6060401074,1702.49729320659,1597.91410239988,1670.61381557408,1679.22905997821,1572.12902648545,1558.2410159023602
1732.00586355225,1772.31340797926,1708.54678746754,1724.22415486512,1662.01473975434,1697.60634664161,1724.5494681220598,1623.2113423302198,1614.34499947576
1867.6246353579,1966.31010904988,1818.0130246613503,1794.5792894014498,1766.69300049825,1840.6301292459,1803.26925074214,1715.1988711438198,1725.2050155094498
1944.4916923638,2128.5499361860498,2029.861817943,2000.78722177546,1881.3548767107,1941.21937843031,1956.33178268348,1842.8779976554,1869.49496899566
2133.21211234581,2207.67045198156,2075.99899066352,2104.78409217722,2020.44698180649,2042.0063329137,2094.40968570626,1989.19742649819,1979.9620516058096
2176.66911624521,2330.82994028852,2212.8865109515,2260.49435534491,2102.63735273965,2208.9106460074,2203.4042889757,2127.93328713212,2088.61597644184
2310.99781578332,2469.6881532536004,2324.69531826338,2417.3927918756203,2215.45346620656,2337.75675599811,2279.25252431305,2258.94029662499,2203.83602030671
2408.1214979541496,2617.1978644052,2421.2349563517,2532.58916868218,2311.08927038488,2423.6897023006,2404.62834726865,2348.3029243873,2322.8499572218
2467.8674300549,2768.7346577558,2515.6581501761,2594.6351572319,2397.3961695988,2570.8911056629,2503.417226255,2464.3031442931497,2446.20808813698
2471.4968253335,2821.67605952745,2593.13629933115,2676.70444789645,2494.86012849908,2636.19836128721,2605.7884676813,2557.9649417367,2577.58603776158
2708.7353508822803,2955.56529493332,2683.4288048102,2819.5344752907,2566.5630802472,2750.86338418068,2665.7973484992,2650.9058479487003,2689.5159588174
2698.20022935199,3055.01450827925,2749.09916733902,2828.0054075472,2654.17089773558,2819.7031909539,2731.52729711542,2721.27892526191,2786.44792777332
2819.7577557418,3043.9115782015,2813.4961952653,2962.9377677112,2730.8215032577,2824.33339817351,2777.1734536955,2806.36785806911,2882.5748819934
2828.4161498463,3011.8833867174,2837.09643681662,3040.0147150362,2769.7679407669098,2870.3095210814,2845.24396390999,2850.97263060822,2908.2551466496
2790.8216804898,2949.6764153057097,2783.6201327469,2948.8409714949,2721.5408027685003,2839.8248770636,2795.2404240498,2806.61487252918,2871.76690304828
2632.2065286107,2784.2598463032,2696.1919438793,2885.0835232236,2621.3926580075,2713.38376868141,2650.0612653728003,2704.15796773341,2739.6338838802
2510.5012755896,2663.7777818403,2586.27991571588,2792.89628059122,2522.3371480177,2573.50710227641,2562.15551744742,2575.596732801,2596.6078584288
2446.428824463,2565.63470892031,2435.1958427282,2673.08278541908,2363.49185324485,2414.12630264955,2408.5370941761003,2452.8088876077,2462.5040126823
2132.35802277619,2358.01291250842,2244.49375016085,2356.37857994716,2179.89737664442,2272.84136258678,2215.4544035158,2228.25342813866,2244.99795558131
2070.29117909588,2143.0429129329,1961.30173102726,2206.7956746580003,1988.56350417398,2038.91103652525,2034.9383517375,2030.4908193937,2025.70903587985
