autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
2456.8032005055,2463.94556140125,2574.8824795515,2501.8069280435,2494.782815662,2516.02592710775,2460.8915667495,2403.39675515775,2420.66601574425
2304.114994774,2408.9813204092497,2456.74992154325,2349.4404591307502,2381.330521404,2379.24805733125,2322.3673127955,2261.66318871675,2274.9819796235
2183.42812477225,2265.5932244245,2325.81544733025,2314.29959423825,2291.53955509225,2285.650412319,2272.21275070975,2172.11358560055,2183.4179929278
2193.83274964975,2224.46432157375,2312.7406852045,2237.56197367775,2220.73793790425,2300.597338889,2221.6759030645,2124.4296610127,2139.94902042075
2323.1525798605,2202.41423196775,2328.130151354,2281.82280844525,2274.236074152,2358.700290375,2263.004069889,2147.3946162215,2146.289020448
2405.1806671107497,2383.66186077675,2448.911299249,2415.153067635,2350.22716705275,2483.12441596725,2410.946944078,2265.7664874787497,2290.094015307
2678.2827004425,2527.5432538035,2615.22326637,2626.46139427525,2479.2927514965,2645.8309331665,2630.273934644,2462.030302234,2469.89702123975
2981.5490423225,2687.668639421,2875.39095564,2765.0579858,2668.279943681,2859.77206576,2838.53137757375,2635.4244089775,2624.632979489
3212.732910635,2837.72564379,3002.20601969,2856.66112451,2816.7084521725,2894.1442006962498,2906.0388354455,2792.729251524,2793.5559759745
3253.152879095,2894.643686874,3091.214960865,3050.878824085,2932.7753779375,3083.65897577,2968.5813293225,2931.8540153795,2878.016983016
3350.9832052785,2985.1053393725,3202.8706374309995,3107.6985941722496,3044.3925115787497,3128.886036143,3050.20545266475,3039.3029462002496,2973.7330480325
3393.9231343912497,3149.9879763495,3298.1481579715,3192.9251219885,3158.25584304275,3230.69826888625,3105.94487472275,3170.19602852125,3094.269053757
3547.68320674375,3337.807976123749,3366.33023164,3368.5676860805,3290.5330977395,3278.16180129725,3209.88862617025,3306.77918612225,3205.297957528
3805.754285345,3309.73674159525,3438.197428073,3514.51844448,3402.15206519875,3399.69786002,3287.0694084985,3467.26020144475,3338.642985502
3777.166372595,3447.08633688,3525.6490648050003,3692.08966116,3521.1598128475,3452.046159635,3342.90592467025,3606.787652085,3420.357031419749
3937.594010715,3561.699306945,3575.0714423075,3691.09032859025,3642.0814443,3569.8982744762498,3438.2095116237497,3730.5949271475,3548.5509956187498
3888.1089886797495,3540.62235250875,3699.21807194025,3807.78261904,3738.26149801725,3541.71773129625,3483.7042111845,3846.7004940775,3625.81590434775
3877.182806315,3581.3142827275,3680.5506888625,3720.514495095,3747.38975282,3585.6091827237497,3474.46704069125,3874.04720676225,3736.2031355525
3758.6086256362496,3506.36237519125,3544.1735738125,3693.341241945,3663.1084599425,3473.9437476262497,3379.322439209,3769.44085757525,3629.531055882
3562.1089687875,3369.16947310525,3429.6673581525,3551.4327423655,3528.8991797425,3416.89962955475,3257.3835954612496,3590.2825041629994,3500.6930940975
3419.000890262,3229.64670525025,3330.7880225795,3497.5494060975,3422.485144462,3264.6879217825,3136.606016962,3442.51620045,3334.564967231
3329.56633957725,3157.493334969,3165.55548657875,3242.49364823625,3274.7244076965,3055.98099696225,3014.49774152975,3266.6900580775,3223.8160481725
3131.2071912764995,2895.465630299,2955.8930115935,3064.1939801025,3105.673567899,2959.87996115275,2805.903138062,3061.402188678,3022.4599828052496
2758.180513365,2731.6553183975,2802.0278221735,2859.3574264115,2870.29631451525,2702.94182186125,2634.59797924775,2832.8113390175,2762.797019193
2513.4997118257497,2546.36755930725,2630.386452477,2620.3178092545,2607.059108634,2598.237003197,2568.67464540725,2550.36898293,2560.94798425125
2542.761388957,2503.297756584,2521.26507964025,2487.6212979175,2459.9628689195,2474.44236838,2438.855165285,2413.64465408975,2420.09098281425
2379.6065687502496,2308.9186155315,2436.752954922,2400.66200857175,2382.8607770315,2367.1204622025,2398.2644552705,2341.4651191552502,2338.2939893787498
2272.5043605185,2258.049486614,2398.41839774225,2345.5459209,2314.263474573,2353.994058452,2320.49311805275,2305.2264849625,2303.749017096
2472.86426975075,2304.19027955225,2406.188317355,2418.260341249,2344.9197702932497,2412.25213129275,2399.10208438875,2331.1286730112497,2305.8780143005
2432.618874215,2410.2891928575,2527.296670776,2612.7995484155,2445.7826420072497,2518.7402724685,2530.5754718665,2479.91261472725,2437.02498217425
2571.5445378305,2506.0177671325,2663.73430182,2820.056250665249,2613.4068041475,2668.2866895115,2718.83211680525,2698.5706219375,2643.4579726745
2832.4971994447496,2682.06085672375,2874.669741218,3022.7937376812497,2759.0123790552498,2888.222966108,2902.1967902549995,2852.29509857275,2820.5090399775
2785.17225127975,2848.4141174965,2970.78878774,3171.9049831635,2896.0842819,2991.7281730795003,3003.87037325875,3016.5525673455,2965.9160058464995
3078.620560815,2957.5483925527496,3105.0180434574995,3237.17826126975,3029.758480205,3158.741248118,3118.827413426,3175.6396845075,3124.51906055
3229.88326777225,3118.36650291975,3251.4880998185,3416.7236485202498,3145.9868474475,3277.8953409925,3223.1333766752496,3293.2301528162498,3289.371046569
3365.6874129375,3322.833116576,3345.9559242185,3570.4186530805,3301.7994205965,3415.5148677375,3353.5724253075,3415.059884393,3454.59402051875
3281.7057528225,3432.485870925,3382.9891583,3638.094854955,3439.61133449775,3569.8326172424995,3517.5771546637498,3558.2965921525,3628.8540495725
3588.0493068,3425.0277986125,3508.62664922,3771.4307793325,3540.856786492,3651.565558035,3598.3579837,3677.2145809595,3782.9869764205
3584.4253877112496,3602.7876365725,3599.5278940905,3846.9172775625,3629.4408713325,3794.3607086175,3665.3759758995,3759.7834152925,3866.31491316525
3752.5476934125,3665.435902452,3647.877750037,3867.8398310725,3707.1908249225,3887.04170660375,3774.8364413325,3820.434129422,3857.37298737
3610.3784642095,3656.8066753725,3784.5229299825,3914.3095651145,3739.533807495,3927.3965745247497,3809.772966505,3853.68855228725,3819.566864495
3711.08015642,3722.50002878775,3777.823927335,3697.97228733,3733.279178245,3937.528517215,3801.7960546855,3808.6201171712496,3635.334958865
3596.886344755,3703.2769333625,3587.86281405875,3403.26463603,3590.760082765,3767.3570836325,3685.29929508,3627.13451773,3436.8990521822498
3483.617956245,3559.7531675925,3486.3578768175,3379.1499948235,3466.53790638,3637.4330431375,3549.0955740712498,3455.650921875,3276.02900546975
3359.804721274,3342.08987566025,3366.885092572,3299.1204744725,3333.1832508615,3439.8750440755,3386.49590951725,3322.20932373525,3207.1630159275
3348.9647938487497,3198.30786901975,3216.47478351725,3089.7616601,3197.6555537597496,3306.666570049,3240.86620025475,3148.33161298775,3151.5559889797496
3039.140555067,2970.8434748125,3028.439441115,3029.92941824,3024.444337615,3130.3270896235,3048.71403468275,2966.96452403475,3007.0829931675
2823.236909746,2819.65719876975,2887.8049210975,2723.461623093,2816.4726755725,2872.6202531225,2860.0587308095,2758.839246988,2830.4509532775
2655.7686548825,2587.370059703,2667.4415613875,2725.6580786025,2653.397462715,2595.50150343575,2599.08530775575,2653.7992653375,2660.3680014135
2461.760338027,2508.4263560885,2532.53854128875,2550.08182667925,2521.100854689,2467.2553081705,2466.7342746312497,2516.84570924725,2531.0079909405
2331.64004625925,2417.1286790625,2472.3963186932497,2482.42468341325,2421.226017916,2367.017964875,2394.1370549005,2409.159364489,2399.45601126275
2342.054331428,2346.34189615225,2406.1260002897498,2410.07532383325,2349.59993580325,2340.841653782,2330.8763593025,2356.25125918275,2319.9569882617498
2271.03658569,2329.33388913725,2383.3451669575,2403.911370334,2372.03440676075,2292.49890388025,2326.1448796352497,2329.5884951185,2304.2800056472497
2260.8395752075,2230.7206864015,2388.69565844,2424.47027118525,2421.9442851305,2336.31870541875,2346.901767337,2360.19540873975,2295.182991244
2334.01644516,2331.68700509875,2479.87417004275,2457.21525286075,2553.87913980925,2399.7259754697498,2461.297560956,2417.3432357685,2336.37902493225
2456.470428032,2409.15992118375,2531.95614034,2550.5861921227497,2676.940542147,2505.791356103,2584.062244992,2521.1227950115,2428.955036838
2613.70774678,2463.348948363,2676.8557280645,2702.390923286,2805.9397489285,2677.0756552375,2698.27557372,2699.75834656,2622.3600275715
2875.378380888,2594.75261801,2817.90492017725,2903.57519920275,2900.35501479475,2771.0963227662496,2824.9547387575,2924.590458762,2816.0200172472496
