autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
3635.66632162604,3891.380536062981,3833.59382213188,3875.51364939756,3834.0331971537,3825.02430232114,3845.0589931146,3833.43291974898,3860.714999797
3650.5418948552,3792.22174572216,3724.88685225338,3682.84085203002,3655.77684364154,3741.044136996,3727.68518820764,3664.96671382754,3705.02002793464
3590.16394704684,3657.8794531679,3651.05878522584,3650.78354428966,3541.30451607488,3559.5708282324,3604.84898636516,3549.83894232488,3583.67300381814
3515.3026454813,3648.28211533502,3583.98502244184,3530.99442847854,3497.28949854406,3536.02477861958,3543.6499129592003,3501.46809018688,3539.47200407048
3660.51847983216,3681.7551364602,3573.46642174336,3573.9962844419,3514.32052646692,3555.87785682244,3589.5856088072,3527.77374083802,3563.5310295971003
3690.1200121087,3774.5844321585,3816.77007835378,3640.80299933892,3673.37601400948,3759.85920138216,3754.045732288421,3686.5685528652,3737.99595855808
4086.8634127553,4118.82754731948,4123.66554287208,4047.01874830116,3939.64879301822,4036.59546007504,4052.664487471,3997.14123993222,3993.4819965748
4347.87270385632,4465.2168317184005,4450.86197228284,4273.1323863173,4246.06036694738,4301.255983552041,4338.3658992171,4314.8777926689,4264.60401382032
4433.2100022645,4590.90448778412,4644.8530767836,4446.25866207288,4397.6574031846,4508.7710812656,4527.38327665018,4526.24257661684,4522.64701145848
4601.302013422201,4814.34414212608,4754.17639154664,4536.231906337,4546.97727243056,4645.77015209072,4656.9396450312,4670.81580280878,4675.58898223882
4643.907689939801,4878.869001787019,4933.305759968,4605.388342227639,4773.8128091151,4727.53669207284,4799.24371521332,4839.41541888136,4944.03401169212
4886.80824852958,4985.80012825142,5024.6414172802,4720.22712667824,4885.6162964218,4897.33627123464,4877.968084993599,4967.5756916787,5070.8879938284
4683.09131187432,5153.53414867602,5128.1560422282,4829.17510875404,4947.52142860104,4877.2778205985,4967.398539748219,5062.237726966099,5230.841985766559
4851.39151751558,5174.779954209,5208.239001633599,4993.062674647,5045.8773456372,4943.40947375838,5084.01216624024,5179.6432116633,5381.5529437328005
4827.8104653759,5255.540660851,5274.842574427399,5011.2225681988,5081.131126006,5024.27618935364,5085.665068399399,5201.4433224916,5504.8059897118
4918.74143157456,5334.46020727,5280.2376973256,5123.4375286431,5128.099328120959,5035.96703332488,5104.9396718118,5247.042648152999,5482.63987716896
4922.57819099798,5318.7231804344,5341.4866572978,5176.891940224999,5162.42556428644,4989.30374919098,5078.1734352448,5279.5472053458,5553.5450738944
4977.60721560224,5315.85124358816,5316.59649244678,5003.6048531204,5161.92851930164,5027.64494359998,5098.07403313302,5283.1972087644,5580.244855729
4870.321694243,5253.530632780599,5162.75679105882,5034.31749941928,5038.50287308616,5042.96986006082,5046.7517260546,5200.82128798956,5468.4270305862
4802.89990893576,5063.4951324336,5100.59034612704,4948.523119899621,4902.38259782162,4888.78900920756,4854.9815751242,5039.108066320399,5263.0901005194
4623.7978506784,4929.3507930514,4965.224741727699,4849.56997509372,4771.4716453062,4842.808979859999,4763.21723927108,4899.11830495258,5016.74404612244
4442.9278689545,4749.33284292736,4802.9010923762,4610.65228530476,4549.3744675926,4542.1131501544005,4556.66819309208,4716.49523828458,4845.71505441124
4160.38141838756,4420.19588981358,4436.3736571792,4228.31786373538,4264.69677734404,4287.4556569965,4203.30926380648,4408.46071234278,4513.46806533808
3803.58764425874,4115.43790079768,4104.32835366718,4082.40102299158,3940.39213016536,4022.9503462849,3965.4440167042,4086.14051271422,4170.00706775712
3806.06112581222,3832.6087445164,3842.98738062438,4059.26098448356,3876.0660429814,3934.6358758652,3927.02102835402,3875.5316741058,3889.60696849588
3812.24505728062,3649.50101347128,3672.18479017274,3860.4173190094,3676.20061323812,3783.38936558292,3776.95727575764,3716.99257624754,3689.4579682164
3619.8350292077,3561.46783774078,3554.8254596527,3793.4402797229,3548.47115827788,3603.83268412884,3659.33308216374,3600.82319508992,3550.58296222612
3544.7732710384,3548.6398440575203,3491.09523473028,3633.64550604086,3447.40498056636,3561.63056080128,3605.37575391178,3534.37670125606,3498.29100777488
3703.73144336324,3571.69003212598,3451.66236203232,3662.41630864546,3427.37566077182,3559.0610385044,3643.5416170679,3570.86931618084,3558.12302540488
3690.3937965028,3644.56765992938,3633.62151861348,3740.3734448851,3427.9651961787004,3652.56434905022,3786.92671457502,3722.0669867865,3664.4680302329
3872.58681912168,3880.50594737676,3853.65159001392,4065.63836294696,3508.33500333998,3926.80546012618,4090.59502804732,3992.35326749668,3915.9539030116
4252.24498116988,4190.69032942864,4115.5390849553,4258.30883895056,3694.4998796602,4177.81800224582,4397.56509483028,4288.86791109388,4193.82494453562
4491.081377704,4382.598032551719,4355.502344373,4440.4123752654,3926.76545073592,4412.9415364672,4548.1159242016,4526.361557898,4452.980967907601
4808.58898023248,4609.9570595632,4523.5153836398,4747.66159744138,4158.769572508279,4630.6276675254,4717.967392675,4694.20695827478,4596.32305190642
4935.1887957758,4797.94147555992,4742.12650995268,4909.104949173279,4444.45232230898,4846.264625944799,4864.38564802984,4911.7429289479205,4839.756067660321
5137.83958914544,4950.50401712842,4874.96469522464,5139.792174837559,4610.8963016201,5045.7799393856,4961.11315102056,5110.7560539897,5045.443887817581
5126.50541591604,5037.6842964372,5002.69237502422,5340.647780093599,4736.1193207623,5150.709913582899,5067.844458118359,5256.9302930292,5241.755855572001
5435.2224228562,5101.2946752566,5114.40751395038,5609.5149791654,4834.42849190108,5249.51135042778,5185.965742214,5407.519447664,5354.78197340404
5422.2796809672,5265.335906339,5159.1944987836,5605.85933164624,4941.3930277994405,5350.8558642274,5218.2131286958,5453.90412260816,5428.4381229492
5741.27027091782,5309.39830700436,5227.7493827952,5728.0916147288,5008.841121898,5372.90440651422,5245.4832377886,5524.58428358224,5450.1799720943
5542.572760338,5334.0068585476,5268.014441707181,5664.982377418799,5147.55385999718,5346.2017571124,5243.3029763626,5551.4025915286,5455.73813667158
5763.7923714484,5278.2431450148,5251.9029470062,5651.6340795944,5144.1634396874,5408.290959797,5271.8407322344,5528.254951691601,5477.3838540394
5491.1297423347005,5270.577637149399,5076.8875816898,5642.471064403,5123.5442658674,5358.9678932742,5195.61747279018,5459.8928319209,5375.3967775978
