autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
1297.85196079536,1316.51243626276,1291.41419754848,1351.606634041,1328.8495970728,1345.2730900144402,1300.1380142069002,1296.9385082121798,1380.41897619352
1178.79495019162,1248.32237806588,1228.1587569673002,1261.08836005006,1218.1328318688602,1230.32530727748,1240.11051124954,1213.007707295,1290.33996335058
1178.5744471126,1147.76816021196,1154.2484054274,1222.414214002,1162.87203444042,1168.2442283668402,1155.25307991474,1138.8556116918,1203.362013867
1080.5660484751402,1097.508302815292,1072.3092025207,1156.63239000584,1136.6373428944,1152.30133525932,1114.19654386638,1093.8799335255,1147.04398104536
1111.20087309616,1097.2163325492202,1110.61566291878,1135.7673952167002,1111.588193117728,1145.53972221812,1118.094487120972,1092.84423998038,1070.33201588624
1165.17331156024,1107.502252109068,1114.01969612474,1156.364079669,1135.51915249532,1153.88649636238,1154.50615544486,1099.36161178874,1096.81901181494
1195.97424308524,1225.9814357330802,1196.8003248209,1185.33858740972,1217.08784163232,1219.37254115676,1226.52900784908,1137.13229393178,1162.34197259758
1274.9074856797602,1245.07479403592,1254.45714137978,1245.4820432756,1252.71008546594,1259.22814926104,1292.06773389484,1185.48549920326,1228.49701813764
1293.57145116724,1332.3403392259202,1321.92590870254,1340.46636960012,1307.4190685988,1279.89698085258,1340.0770819293,1275.68178875544,1262.81700309934
1365.514063196,1372.4591730688198,1402.86633405238,1441.13223801022,1379.49240594866,1431.1405812986,1406.544363921,1384.5372299743,1270.3630282399
1450.44902713206,1480.45221829136,1511.11252607624,1546.8919110726,1489.39154368972,1523.13004918516,1496.62686678402,1510.83016539994,1315.78497768074
1521.52800962292,1576.45581099752,1633.58109148094,1681.32980120546,1610.37486485934,1629.31270666396,1589.14618590876,1645.4353358056,1366.78000780726
1642.3504288323,1696.29684257768,1703.5604167828,1782.9192613088,1756.02498605404,1744.5732674074002,1698.28579298672,1778.5831219640602,1402.53797130106
1743.48829237184,1781.4873602254602,1816.63417908232,1898.3474633616,1882.87897229392,1848.7097501824,1777.66666074288,1891.36041307506,1429.5890266820002
1801.45463760816,1847.675380438,1847.08036210074,1988.1258230092,1953.31636273128,1856.63275766436,1853.44615872666,1962.51680782166,1488.9320043216
1847.1359316446,1903.62362156306,1909.3804397714,2069.166797041,2020.9873707004,1911.53811459948,1930.83515769492,2033.3417409198,1601.6839627006402
1889.6840902406,1921.16575619948,1937.56617288766,2041.40076892574,2109.88895306204,1928.36903729908,1965.2346007862,2097.5310326498,1707.4729699835202
1954.87561946116,1932.30547908552,2009.20722912968,2045.23458607,2123.7824522231,1975.26395573196,2004.9896902949,2104.873312825,1753.0710150065
1880.31115993368,1984.9995472634,1980.44260397584,2052.73921235168,2075.6103970456,1943.3708284402,1962.0586825134,2095.63095740728,1692.67799261852
1819.1871889436,1873.3748653702,1889.00913239168,1901.8237941387,2001.85538148564,1900.4202645117,1886.27993668912,2006.44295270804,1602.1399819623002
1793.84973342194,1765.85023499788,1845.035300593,1999.26208596154,1892.1353780511,1822.57229781654,1810.1678939472,1900.14644836732,1529.9180178952402
1734.26639569252,1739.79843855588,1725.2120801498,1831.272286062,1798.6108127978,1730.43639951852,1747.7621228236,1803.33837594634,1584.70197628706
1642.2905569361,1554.65425728536,1577.58681819448,1665.73142723532,1638.9593327697398,1616.39259215504,1589.82710086092,1644.3089017384,1497.96399577036
1422.0428511095402,1398.3498870323,1429.16607235196,1592.50367548486,1471.17544405492,1428.00503894776,1417.09391237696,1474.50540459332,1376.49700595586
1266.56645803408,1252.52998839526,1184.3006674724802,1281.74729322258,1259.82199422948,1197.40154095244,1261.83540486546,1270.9603632284202,1275.03700754566
1110.34467489412,1165.49556677642,1149.76032986366,1242.1486228035,1148.0800957998,1122.40847085548,1188.10018614354,1198.146539894,1218.51198042962
1100.94021406096,1111.03013288966,1098.0147047289,1170.00906533126,1094.9492034707,1049.152606391548,1111.5138917936802,1133.32702876214,1207.35498796146
1042.48935776112,1078.80021866018,1002.404232698372,1097.05699508074,1090.94548853858,1052.49223669248,1096.38233809562,1111.75256704622,1161.28299219434
1049.0677748345,1063.11979913178,1040.30295044014,1111.6430827094,1038.57178013494,1031.529112166332,1086.98588023954,1099.71915832866,1193.63003270116
1068.76740378072,1058.2032032577,1049.80013749646,1133.15039162516,1026.29175336052,1068.98184445417,1080.96427180082,1095.03016591928,1216.04498752876
1101.71271195384,1142.14020196916,1125.15695192762,1206.68327944158,1061.22950196276,1137.02798445232,1137.92139950642,1126.24719207968,1244.27497771
