autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
6251.246332722931,6488.834540110451,6085.1655950125705,6333.82011995656,6044.58386004,6266.47664346055,6142.059258417281,6127.99448398841,6240.8910106697
5805.60016612521,6253.33967264325,5943.309290523661,5931.844084226061,5811.19518092487,5986.22363992554,5913.2596720252,5859.17614419324,5970.11097231494
5845.57288543283,6003.93898420283,5766.777124490581,5934.9647113295005,5597.527009055741,5858.68210363755,5779.56939023893,5727.778242890001,5877.86503249913
5632.643021161861,5823.345906121041,5587.6249062550405,5789.3856655155405,5518.129647829151,5776.545236503031,5678.11839339976,5641.447574212671,5740.70405890894
5534.010309472151,5966.038313128631,5619.558765624541,5727.054472374621,5520.61695737673,5801.53308682926,5717.775114705941,5677.77706563287,5812.30594620456
5987.89246766084,5873.633566696391,5845.85033813902,6009.78575484518,5694.9053467086005,5955.75075737543,5975.828304184861,5860.19865910171,5942.93095927333
6311.626693406541,6310.230692942001,6225.64212477075,6313.75967991626,5918.19222168383,6359.238356036611,6372.81254063146,6275.862092465681,6248.65197738397
6623.599831826341,6740.0703517028205,6592.9887001506,6612.976454777001,6215.52622406573,6763.3882729996,6767.49874328506,6654.87460335687,6524.1761706781
6799.66240603386,7055.2084626705,6891.18450191468,7037.181158470321,6535.508781160041,6984.86696981975,7104.27390699818,6940.79038799157,6817.27591731208
7252.30744379405,7596.7283788533505,7162.5053491167,7271.133626770641,6808.34287994377,7355.73952196985,7316.25790643352,7209.965840769781,7090.05098672937
7480.346623285361,7868.083219334801,7455.129997454371,7756.1146431043,7182.303974827741,7644.1416616972,7580.85432497525,7530.072844103041,7364.93907252246
7745.98963836764,8351.45120683676,7600.70764829574,7970.271275638761,7408.215086923201,7899.1624744439005,7765.183653590331,7723.95597288898,7612.938107188371
7932.6704502518,8772.054311561531,7785.096446794921,7908.4111427156,7677.71777090318,8220.58067859215,8009.84789615043,7963.4442797833,7877.513087203981
7945.67203530826,9028.9918900665,8020.2512346286,8198.66800863077,7872.872821012761,8373.815554238861,8248.3652287025,8158.44353348046,8343.3680014542
8274.102472988001,9253.3798389329,8231.9493381026,8338.502483899501,8042.647519561051,8517.00927034353,8320.3289278362,8291.187216235001,8803.94206341595
8103.92521471808,9446.711292769302,8290.92246512134,8597.8227490078,8145.93804472877,8658.343267726901,8393.898534099431,8374.8062784562,9057.60821093854
8337.96608022884,9617.1240811481,8229.308948668171,8529.923559483701,8210.156195266301,8596.261113903101,8370.28832933524,8456.4386060308,9290.3128395473
8259.6791906035,9444.4668552916,8263.853389110442,8749.4034074216,8166.712930993981,8600.41563595456,8284.409117839801,8432.943890313141,9399.9297856695
