1
0.035907116,0.050272103262481896,0.035815123,0.04940632984918872
0.02713934,0.035685247176270286,0.020326221,0.02638535343863871
0.025680907,0.03494751483089254,0.027094346,0.03548031715681419
0.039212003,0.05431312013155067,0.04064658,0.05381259637174864
0.03701265,0.0480535891052314,0.028871104,0.04066786940997341
0.056049198,0.07183208696815817,0.047350895,0.0609817821091183
0.022143334,0.028599904505666834,0.021441374,0.029172854377383612
0.023296712,0.03196414410087152,0.0316462,0.042213251403618375
0.04694043,0.06735092012726634,0.04668549,0.06250950933116045
0.042225394,0.056626056313321,0.039585505,0.056186279313675876
0.02852713,0.036886761343870325,0.029933156,0.03832186295340379
0.046762466,0.06192533376381327,0.04582621,0.060270009611475314
0.0334593,0.04724849472937826,0.033420928,0.046966867257953133
0.047648124,0.06148443907944545,0.045859322,0.0604606024577428
0.06068886,0.07798587886927891,0.061439116,0.08010555124813466
0.025612561,0.03620448525944821,0.029539166,0.04000203224403814
0.03783876,0.051460349348978564,0.03874528,0.0522122923317177
0.034381628,0.04980767143131121,0.028455263,0.04216726178581882
0.030017547,0.04843276517245179,0.035519417,0.05387006451360571
