1,
0.04418743,0.056061182916069305
0.046213657,0.05654003285833844
0.03945777,0.05076036423669975
0.016451767,0.02016386637818358
0.01996126,0.025564783011976663
0.027669916,0.03619233667234241
0.025510348,0.031021725796872776
0.048746258,0.06746524176694253
0.029189885,0.038411456116670635
0.041250836,0.054362802800315954
0.023498997,0.031049663394985005
0.03771073,0.04772646232955023
0.018662322,0.02321194965274534
0.025523275,0.029827441158743136
0.025780668,0.033479092550084626
0.029385634,0.0359132225797878
0.037351575,0.04592359914558372
0.03732116,0.04549387646852194
0.03188186,
