1,
0.03322261,0.046752365199147265
0.018194694,0.02598126833380769
0.02403792,0.03186332760236719
0.03940217,0.05519596644737854
0.0270921,0.0373044325538707
0.04578344,0.06257291810602798
0.019241339,0.025455918910017052
0.024715122,0.03193913160031111
0.044759613,0.062248365936856974
0.044372626,0.062027800027514686
0.03073935,0.0409806410225298
0.044415303,0.057724150749873325
0.026110888,0.039818195877937945
0.04593015,0.06062228471235901
0.058890942,0.07512183815707273
0.025088798,0.03434160950614212
0.038089387,0.050986659696152244
0.028042443,0.0407732886485241
0.029836899,0.04785811923440311
0.034195883,
